"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-9725370","R-HSA-9725370","Signaling by ALK fusions and activated point mutants","36/2421","91/11287",0.395604395604396,1.84435638710732,4.22589399178622,6.4307942521472e-05,0.00213205563282726,0.00154510257899259,"7157/9451/4478/1051/6233/3065/4170/5291/22872/10817/2335/5903/6774/192669/4193/5599/27436/891/2305/7170/3799/1786/5925/5295/7535/7314/4869/2885/27161/3725/3726/7414/26523/3662/7171/1026",36
"R-HSA-9692914","R-HSA-9692914","SARS-CoV-1-host interactions","37/2421","95/11287",0.389473684210526,1.81577425596209,4.1723573937208,7.57834852364396e-05,0.00243149309548775,0.00176210516967555,"1915/857/2280/6201/4089/5170/6667/6233/7189/3837/5478/6192/9360/5706/26007/6231/5094/7329/64135/4790/6187/3656/6206/2033/7314/4869/7531/6189/2810/3838/6234/7187/861/6229/7533/7534/9868",37
"R-HSA-389948","R-HSA-389948","Co-inhibition by PD-1","70/2421","214/11287",0.327102803738318,1.5249935339919,4.05164835305603,7.61604565872032e-05,0.00243149309548775,0.00176210516967555,"3014/8970/6400/1019/8367/467/6233/1499/554313/10413/3727/5571/8363/84061/1387/8347/595/7005/58508/121504/5700/7415/5704/6774/6184/192669/8359/5706/6934/4780/3091/7991/5684/5695/5689/3021/5562/8346/4790/27327/3120/11047/2033/1445/2146/8349/142678/7314/920/8370/4613/79139/5565/4609/8726/23476/51176/8337/29126/27161/2354/3725/5713/7979/23112/85236/1457/26523/2353/2932",70
"R-HSA-6804760","R-HSA-6804760","Regulation of TP53 Activity through Methylation","10/2421","14/11287",0.714285714285714,3.33008792116599,4.55848077044275,8.59106849511551e-05,0.0026929094701053,0.00195155384465072,"7157/6233/79813/472/11200/4193/387893/2033/7314/4194",10
"R-HSA-3108232","R-HSA-3108232","SUMO E3 ligases SUMOylate target proteins","61/2421","183/11287",0.333333333333333,1.55404102987746,3.94849234523367,0.00011877692250435,0.00365663239995534,0.00264996469351351,"9759/7157/9972/7155/1029/10401/5111/6294/367/8367/554313/3065/80012/8363/5914/9688/9612/1387/9063/23511/6996/121504/7421/1487/5903/348995/11315/8359/8480/6117/55706/4193/7020/23314/79677/5905/9212/7329/1786/5610/3622/51588/2099/672/2033/6045/79023/8370/142/11097/4869/1789/10762/7150/3190/10274/23165/7508/5885/9189/165918",61
"R-HSA-8848021","R-HSA-8848021","Signaling by PTK6","24/2421","54/11287",0.444444444444444,2.07205470650328,4.12638268537263,0.000127124170157035,0.00376875264217959,0.00273121833096585,"1956/6421/387/1793/1019/1027/6233/5921/5753/10457/3265/2065/595/207/6774/1398/4893/3091/5770/7314/1017/898/3845/2064",24
"R-HSA-9006927","R-HSA-9006927","Signaling by Non-Receptor Tyrosine Kinases","24/2421","54/11287",0.444444444444444,2.07205470650328,4.12638268537263,0.000127124170157035,0.00376875264217959,0.00273121833096585,"1956/6421/387/1793/1019/1027/6233/5921/5753/10457/3265/2065/595/207/6774/1398/4893/3091/5770/7314/1017/898/3845/2064",24
"R-HSA-8875656","R-HSA-8875656","MET receptor recycling","8/2421","10/11287",0.8,3.72969847170591,4.5125439067267,0.000131121816031094,0.00376875264217959,0.00273121833096585,"4233/23163/3082/1398/382/5867/1399/2885",8
"R-HSA-2173793","R-HSA-2173793","Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer","23/2421","51/11287",0.450980392156863,2.10252609924598,4.12355371258262,0.000133333943632135,0.00376875264217959,0.00273121833096585,"4089/904/6667/6233/3065/6497/1025/4092/9612/4087/23439/8239/2033/7314/1024/142/4609/54778/5045/6498/3726/4221/1278",23
"R-HSA-69615","R-HSA-69615","G1/S DNA Damage Checkpoints","28/2421","67/11287",0.417910447761194,1.94834994790607,4.06830169638142,0.000134606277022169,0.00376875264217959,0.00273121833096585,"7157/1029/1027/6233/472/25946/11200/5700/5704/5706/1432/4193/5684/993/5695/5689/9134/11047/7314/1017/1452/1111/5713/898/7979/4194/2932/1026",28
"R-HSA-157118","R-HSA-157118","Signaling by NOTCH","73/2421","229/11287",0.318777292576419,1.48617897617102,3.88399960706534,0.000135535187827804,0.00376875264217959,0.00273121833096585,"9759/7157/1956/1871/3014/8970/6400/8367/6233/554313/3065/10320/8363/8650/54567/9612/1387/8347/182/4853/595/488/121504/5700/57534/5704/207/192669/8359/5706/11060/55869/102/23129/3091/5684/5695/8850/5689/3021/10014/8346/7091/10402/55294/27327/11047/2033/8349/142678/4855/7314/1024/8370/4851/6868/4609/8337/27161/5045/3725/5713/3955/7979/23112/10460/85236/861/26523/408/7534/2683/1385",73
"R-HSA-8853884","R-HSA-8853884","Transcriptional Regulation by VENTX","19/2421","39/11287",0.487179487179487,2.27129073597475,4.15568945359777,0.000144269144810534,0.00387716511846197,0.0028097849472022,"27338/7157/119504/1029/3569/1051/1499/79813/595/192669/6934/7324/4790/27327/51343/51176/64682/23112/26523",19
"R-HSA-8934593","R-HSA-8934593","Regulation of RUNX1 Expression and Activity","11/2421","17/11287",0.647058823529412,3.01666788152684,4.34810915842226,0.000146180819431571,0.00387716511846197,0.0028097849472022,"1021/595/192669/27327/27161/865/23112/861/26523/6714/894",11
"R-HSA-9617828","R-HSA-9617828","FOXO-mediated transcription of cell cycle genes","11/2421","17/11287",0.647058823529412,3.01666788152684,4.34810915842226,0.000146180819431571,0.00387716511846197,0.0028097849472022,"857/4089/1027/9314/2308/2309/4087/694/1647/2290/1026",11
"R-HSA-162599","R-HSA-162599","Late Phase of HIV Life Cycle","48/2421","137/11287",0.35036496350365,1.63344458614857,3.89793894954582,0.000162463505661771,0.00421731504618027,0.00305629189686596,"9972/2960/904/6233/1104/1025/51616/9688/7936/23511/5478/6875/7514/91782/5903/348995/8480/27183/55706/51224/79720/8148/5905/4331/6880/5435/51497/5437/9525/51652/6884/155382/5434/6829/79023/8731/7314/79643/2958/11097/6923/100526767/5436/5045/10762/23165/2957/4686",48
"R-HSA-5674400","R-HSA-5674400","Constitutive Signaling by AKT1 E17K in Cancer","14/2421","25/11287",0.56,2.61078893019413,4.21312586248085,0.000166344212958387,0.00421731504618027,0.00305629189686596,"842/5170/2475/1027/2308/79109/207/2309/4193/6199/84335/2932/1026/1385",14
"R-HSA-9839394","R-HSA-9839394","TGFBR3 expression","14/2421","25/11287",0.56,2.61078893019413,4.21312586248085,0.000166344212958387,0.00421731504618027,0.00305629189686596,"4089/6667/5914/4656/192669/6925/27327/2033/4613/7049/27161/6938/23112/26523",14
"R-HSA-5683057","R-HSA-5683057","MAPK family signaling cascades","94/2421","312/11287",0.301282051282051,1.40461400777386,3.787210989253,0.000169778701646039,0.00424200698025756,0.00307418616305475,"1956/5604/51114/3569/6711/6233/5529/5921/3690/152559/5291/161742/10817/25759/2308/8682/3265/10125/2335/8555/4233/2065/3562/7514/5700/5155/5704/2247/3717/3568/192669/5706/3082/5528/2309/51104/5894/983/4893/5501/25780/5684/5597/5245/2261/5695/5689/5295/1847/2118/8074/1846/5515/10434/27327/11047/5979/1848/989/5908/1445/200734/7314/4609/10156/5156/1843/5923/2885/27161/3570/3725/5774/5713/23463/808/1849/7979/23112/7414/2254/4296/9462/26523/408/5058/3845/2534/6714/8036/2263/2064/5527/9965",94
"R-HSA-2990846","R-HSA-2990846","SUMOylation","62/2421","189/11287",0.328042328042328,1.5293737119429,3.83508034640897,0.000174550897284183,0.00425116518129688,0.00308082311934563,"9759/7157/9972/7155/1029/10401/5111/6294/367/8367/554313/3065/80012/8363/5914/9688/9612/1387/9063/23511/6996/121504/7421/1487/5903/348995/11315/8359/8480/6117/55706/4193/7020/23314/79677/5905/9212/7329/1786/5610/3622/51588/2099/672/10054/2033/6045/79023/8370/142/11097/4869/1789/10762/7150/3190/10274/23165/7508/5885/9189/165918",62
"R-HSA-9678108","R-HSA-9678108","SARS-CoV-1 Infection","49/2421","141/11287",0.347517730496454,1.62017043540416,3.87226124833305,0.000175076988324872,0.00425116518129688,0.00308082311934563,"1915/23193/857/2280/6201/4089/5170/6667/6233/7189/3837/5478/6192/91782/7415/9360/5706/143/26007/6231/59272/5094/7329/5925/64135/4790/6187/3656/6206/51652/2033/7314/56965/79643/4869/100526767/7531/6189/30849/2810/3838/6234/7187/861/6229/7533/2932/7534/9868",49
"R-HSA-6807070","R-HSA-6807070","PTEN Regulation","45/2421","127/11287",0.354330708661417,1.6519333782162,3.86079315298461,0.000191431914915627,0.00458373085159085,0.00332183375103079,"7157/2475/6233/3065/80012/64121/8658/5700/5728/5704/7874/207/192669/1386/5706/23186/11060/57167/5684/5695/5689/6615/10014/54815/58528/23466/27327/10273/7101/11047/6045/2146/7314/331/8726/5978/27161/3725/5713/7979/23112/1457/26523/2444/57504",45
"R-HSA-8878171","R-HSA-8878171","Transcriptional regulation by RUNX1","71/2421","224/11287",0.316964285714286,1.47772651501741,3.77372677795923,0.000201557965031202,0.00473083054499454,0.00342843702729974,"3014/1021/8970/9757/8367/6233/23429/554313/3065/10413/80012/8363/4602/5196/1387/8347/3562/595/58508/8085/121504/1515/5700/5704/192669/8359/5706/6603/4331/5684/860/5695/8850/5689/3021/50943/8346/3458/2099/25/23067/8289/23466/27327/11047/2033/6045/8349/6599/3977/7314/8370/10138/8337/7082/27161/5713/865/6605/8013/7979/6938/23112/10398/85236/1457/861/26523/2624/6714/894",71
"R-HSA-201451","R-HSA-201451","Signaling by BMP","16/2421","31/11287",0.516129032258065,2.40625707851994,4.09691619645131,0.00020580067161215,0.00473083054499454,0.00342843702729974,"11167/4089/6497/4092/64388/4086/658/650/4091/7049/657/3623/4093/94/659/93",16
"R-HSA-9932444","R-HSA-9932444","ATP-dependent chromatin remodelers","62/2421","190/11287",0.326315789473684,1.52132437661688,3.78691532323437,0.000205807593314728,0.00473083054499454,0.00342843702729974,"3014/8970/10263/8367/23394/10992/10523/22807/1499/554313/3481/3065/5105/10320/8363/10291/1387/8347/4656/6638/8110/121504/23450/8193/64919/8359/6632/80205/7182/6603/22806/4780/9275/8313/1665/7329/11335/3021/10946/84991/23168/6925/8346/54815/8289/54623/2033/8349/6599/8370/7975/8337/6628/9640/1105/10285/6605/6938/9646/85236/605/57504",62
"R-HSA-6806003","R-HSA-6806003","Regulation of TP53 Expression and Degradation","18/2421","37/11287",0.486486486486487,2.26805988144278,4.0370852249112,0.000220110897408914,0.00496094088204116,0.0035951981895083,"7157/1029/5170/2475/6233/472/79109/11200/7874/207/639/4193/983/5515/7314/1017/4194/5527",18
"R-HSA-9711123","R-HSA-9711123","Cellular response to chemical stress","64/2421","198/11287",0.323232323232323,1.50694887745693,3.76057386361708,0.000221573345659611,0.00496094088204116,0.0035951981895083,"139285/9451/596/10935/1029/4363/1350/6667/6233/4513/83667/6347/7001/9167/4514/5753/54205/4512/9612/1387/1351/2539/3162/5700/7415/5704/207/9429/6774/9377/80205/5706/2950/5469/4780/10628/23657/5684/5695/5689/5580/645/7086/4790/2936/10061/672/27244/11047/2033/9817/7314/4851/4609/7975/5713/2938/571/7979/7296/1457/4097/2932/1026",64
"R-HSA-9839923","R-HSA-9839923","Dengue Virus Infection","116/2421","402/11287",0.288557213930348,1.34528924974467,3.68370990012227,0.000225012038692019,0.00497334300903899,0.00360418602177417,"440689/160/8970/64225/9716/1973/8367/2475/6233/10992/6773/10523/1499/554313/8813/51645/3181/10294/8363/3339/10291/84061/8896/3837/29959/8347/2239/6638/79109/7448/10945/5824/7514/9785/26986/121504/2147/27238/7415/23450/6184/8359/6632/9685/1993/2521/7099/5725/317649/8818/7991/10084/6431/1665/5094/7329/6426/3836/25777/5295/11052/10946/84991/23168/163/550/3192/64135/2817/8346/5435/53981/9343/5437/54623/30835/22863/1478/5434/8349/9775/3304/7314/8370/3312/10949/1982/8337/6628/55236/79869/7082/5436/4670/5045/23352/30849/10285/7431/3190/6432/9646/1654/3838/85236/6385/1191/23524/2194/1977/811/54431/23601/4686/9672/1994",116
"R-HSA-69563","R-HSA-69563","p53-Dependent G1 DNA Damage Response","23/2421","53/11287",0.433962264150943,2.02318549172726,3.90147342153358,0.000269615227520312,0.00581020815306272,0.0042106629224662,"7157/1029/1027/6233/472/25946/11200/5700/5704/5706/4193/5684/5695/5689/9134/11047/7314/1017/5713/898/7979/4194/1026",23
"R-HSA-69580","R-HSA-69580","p53-Dependent G1/S DNA damage checkpoint","23/2421","53/11287",0.433962264150943,2.02318549172726,3.90147342153358,0.000269615227520312,0.00581020815306272,0.0042106629224662,"7157/1029/1027/6233/472/25946/11200/5700/5704/5706/4193/5684/5695/5689/9134/11047/7314/1017/5713/898/7979/4194/1026",23
"R-HSA-1227986","R-HSA-1227986","Signaling by ERBB2","22/2421","50/11287",0.44,2.05133415943825,3.89317693251654,0.000286906539450029,0.00608726061894492,0.00441144308643556,"1956/387/6233/5753/5581/3265/2065/207/2886/9101/4893/5295/5580/55914/10273/7314/2885/7525/3845/2534/6714/2064",22
"R-HSA-2173788","R-HSA-2173788","Downregulation of TGF-beta receptor signaling","14/2421","26/11287",0.538461538461538,2.51037397134051,4.02889771440371,0.000289533277699236,0.00608726061894492,0.00441144308643556,"6233/4092/9958/7514/9110/7048/5501/7046/5499/4087/10273/7314/23645/7040",14
"R-HSA-9825892","R-HSA-9825892","Regulation of MITF-M-dependent genes involved in cell cycle and proliferation","11/2421","18/11287",0.611111111111111,2.84907522144201,4.10252934478563,0.000303028784309608,0.00629423643553933,0.00456143864146948,"1029/1499/3065/4233/595/6934/891/1017/51176/1026/994",11
"R-HSA-9694516","R-HSA-9694516","SARS-CoV-2 Infection","90/2421","301/11287",0.299003322259136,1.39399029258111,3.6203664043884,0.000307508804871945,0.00631125213808611,0.00457376993596461,"23193/857/9972/51114/6201/5170/63982/6233/6773/7555/10146/7189/10802/3339/84061/9688/1387/2239/23511/84818/6192/91782/3455/7415/5903/348995/207/6184/6632/9908/8480/3456/25921/55706/51128/6606/3454/143/6607/8829/26007/6231/7991/59272/7096/7329/5925/64135/2817/10454/6187/3656/2530/6206/22863/51652/23367/79023/7314/56965/79643/1452/57617/5648/11097/11253/4124/6628/7082/100526767/7531/6189/5045/10762/30849/6885/23165/2810/3838/6234/7187/6385/57101/6229/7533/2932/7534/9868/65082/9672",90
"R-HSA-186763","R-HSA-186763","Downstream signal transduction","15/2421","29/11287",0.517241379310345,2.41144297739606,3.976813901221,0.000315107158738686,0.00635618887255562,0.00460633562667704,"5921/5291/3265/5155/6774/1398/2886/4893/5295/6778/1399/5156/2885/3845/6714",15
"R-HSA-5633008","R-HSA-5633008","TP53 Regulates Transcription of Cell Death Genes","20/2421","44/11287",0.454545454545455,2.11914685892381,3.88665388285132,0.000317072066728413,0.00635618887255562,0.00460633562667704,"7157/79370/27113/472/5875/94241/1387/581/8795/8738/9540/637/55367/835/64065/55240/5366/10397/1121/839",20
"R-HSA-9937848","R-HSA-9937848","CHD chromatin remodelers","53/2421","159/11287",0.333333333333333,1.55404102987746,3.67650774973493,0.00032216377493046,0.00638402698827716,0.00462650993345092,"3014/8970/10263/8367/23394/10992/10523/22807/1499/554313/3481/3065/5105/10320/8363/10291/1387/8347/4656/6638/121504/23450/8359/6632/80205/7182/22806/4780/8313/1665/7329/11335/3021/10946/84991/23168/6925/8346/54815/54623/2033/8349/8370/7975/8337/6628/9640/1105/10285/6938/9646/85236/57504",53
"R-HSA-8941326","R-HSA-8941326","RUNX2 regulates bone development","16/2421","32/11287",0.5,2.33106154481619,3.94006993316192,0.000330137161206639,0.00646768711273006,0.0046871384987007,"9759/4089/367/10413/2736/4086/23314/121340/860/5925/25/632/4091/865/7525/6714",16
"R-HSA-9013424","R-HSA-9013424","RHOV GTPase cycle","18/2421","38/11287",0.473684210526316,2.20837409508902,3.89887938818659,0.000334998675524705,0.00648918782701788,0.00470272008512123,"81839/6711/1969/84612/56924/55789/7170/94134/171177/5295/9352/667/8239/9815/79598/4296/5058/7171",18
"R-HSA-2219528","R-HSA-2219528","PI3K/AKT Signaling in Cancer","40/2421","112/11287",0.357142857142857,1.66504396058299,3.69606119827199,0.000352006381095383,0.00674287778898267,0.00488656942209962,"1956/4916/842/5170/2475/1027/5291/2308/4233/2065/79109/5294/7409/5155/5728/207/2247/3082/2309/4193/940/2261/5295/8074/2099/9846/5293/5156/6199/2885/84335/2254/2932/2534/6714/1026/2263/2064/1385/9965",40
"R-HSA-69481","R-HSA-69481","G2/M Checkpoints","52/2421","156/11287",0.333333333333333,1.55404102987746,3.64116777000127,0.000365070039266466,0.00691627195269656,0.00501222832396483,"7157/3014/8970/84515/8367/83990/6233/554313/472/8363/7465/990/8347/29086/121504/11200/5700/5704/8359/5706/6117/891/983/5684/993/5695/5000/5689/8346/51588/4172/672/6119/11047/8349/80010/7314/1017/8370/4176/1111/7531/23594/5713/7979/2810/85236/7533/7534/4171/165918/7336",52
"R-HSA-5621575","R-HSA-5621575","CD209 (DC-SIGN) signaling","12/2421","21/11287",0.571428571428571,2.66407033693279,3.98841193546427,0.000382813915522534,0.00717359989522661,0.00519871410863584,"5971/3384/3265/1387/5894/4893/4790/30835/2033/5058/3845/2534",12
"R-HSA-9764562","R-HSA-9764562","Regulation of CDH1 mRNA translation by microRNAs","8/2421","11/11287",0.727272727272727,3.3906349742781,4.14510591458841,0.000389884054975627,0.00722752807288151,0.00523779590607677,"192669/27327/4613/4609/999/27161/23112/26523",8
